filename,width,height,class,xmin,ymin,xmax,ymax
350_jpg.rf.a09ad323dd7bc55ec91c194a5d57002b.jpg,640,640,Saipa Quik,13,80,636,573
79_jpg.rf.a0d17bc32654a13eb3f37ed7aaaabe20.jpg,640,640,Renault Tondar 90,104,55,640,640
375_jpeg.rf.a0d70c765077149374c27dc4fdcec702.jpg,640,640,Pride Saipa111,79,187,640,634
1497382420905_jpg.rf.a0d99f5c7a063252b621ac6eceeec8fd.jpg,640,640,Pride Saipa131,44,91,605,593
WCNCI573_jpg.rf.a0e1daa141f7409068397487ad7e49f5.jpg,640,640,Pride Saipa131,0,55,640,640
57_jpg.rf.a0e2b6d20cea5860e9feb04982cf6f98.jpg,640,640,Renault Tondar 90,21,90,613,593
192_jpg.rf.a0ef2608efd76310b770a770d0d73e76.jpg,640,640,Peugeot Persia Pars,0,71,629,340
490_jpg.rf.a0f05168ee06228dab7eddd666d9a66f.jpg,640,640,Peugeot Persia Pars,10,128,618,511
455_jpg.rf.a0f1b24713c0d4c908d44127d58b1ae0.jpg,640,640,Saipa Quik,63,141,632,574
182_jpg.rf.a0faa3ff0031bace07a9103ef0cf417c.jpg,640,640,Saipa Quik,0,0,640,640
EGR7E4F_jpg.rf.a0fd78e5ee9c620c1adce3fd555cc31f.jpg,640,640,Pride Saipa131,64,57,556,600
337_jpg.rf.a0ffa1b7a5f9182da384e675e46eb1ae.jpg,640,640,Peugeot 206,65,0,577,597
188_jpg.rf.a108173930ca339a4f8aa3b5ead1afb2.jpg,640,640,Peugeot 206,0,88,640,637
213_jpeg.rf.a112d5763e2d66a55f9fc33b6278a236.jpg,640,640,Peugeot Persia Pars,59,75,618,640
52_jpg.rf.a118eb488fc25de909b64a490cf2a88a.jpg,640,640,Renault Tondar 90,161,47,638,320
52_jpg.rf.a118eb488fc25de909b64a490cf2a88a.jpg,640,640,Renault Tondar 90,143,366,640,617
278_jpg.rf.a11ca0016c64683e7f7dccf3c05940cd.jpg,640,640,Peugeot 206,0,132,640,640
ICV7_jpg.rf.a1304c7b3fd1dedf5938dee29f1df173.jpg,640,640,Pride Saipa131,0,80,599,513
495_jpg.rf.a1466310c68db336425e24d6e3810b5b.jpg,640,640,Peugeot 206,7,127,640,490
220_jpg.rf.a15f12d5cde6ca47d16494f3b3f21a0d.jpg,640,640,Pride Saipa111,21,8,535,571
317_jpg.rf.a16a11b0ae5f7339f441f359cea37a8a.jpg,640,640,Peugeot 206,149,35,629,626
41_jpg.rf.a1700b6d2ae2b78f90614942af65a675.jpg,640,640,Renault Tondar 90,31,117,568,556
478_jpg.rf.a1811b1e2fb9641dc8df36296254c922.jpg,640,640,Peugeot 206,0,75,640,640
242_jpg.rf.a18872084beaf8ee397da01d7eda8bd1.jpg,640,640,Saipa Quik,13,0,634,640
VF1D_jpg.rf.a196c0556c3ac5d384462ee55875f20a.jpg,640,640,Pride Saipa131,60,40,507,553
LFEZ2KSVQO_jpg.rf.a1a575e39bd5fa6ca3ed944143eb090d.jpg,640,640,Pride Saipa131,34,74,640,640
429_jpeg.rf.a1db9932d7f926804c4304cc0d1100f6.jpg,640,640,Saipa Quik,118,128,604,539
329_jpg.rf.a1dbeebcd2cf10067f8c98fac8fb58d0.jpg,640,640,Peugeot Persia Pars,0,4,640,532
120_JPG.rf.a1df211ade591c57f3140839581083c4.jpg,640,640,Pride Saipa111,0,95,585,627
181_jpg.rf.a1fe4d0cc612216fd2f1ac391867a0f3.jpg,640,640,Saipa Quik,12,0,616,640
97_jpg.rf.a1e6c910433f1b4c64bafad6875c9c0a.jpg,640,640,Renault Tondar 90,47,197,355,543
217_jpg.rf.a1be9d90bea3c364d6e7428d6b1f5573.jpg,640,640,Renault Tondar 90,0,0,640,640
302_jpeg.rf.a2230ddfaa52f72c6bbf6c565cb63c00.jpg,640,640,Saipa Quik,0,10,640,576
27_jpg.rf.a20c0b35d73238877480331fd6da7371.jpg,640,640,Peugeot 206,0,94,640,558
65_jpg.rf.a20dccf0197cf83df7f4201b506f7191.jpg,640,640,Peugeot Persia Pars,0,0,640,640
ZC6SN4A_jpg.rf.a232d2ae2cb20ed09fe5aa26e7e2e9c2.jpg,640,640,Pride Saipa131,0,0,640,640
226_jpg.rf.a234b65728c2bbea21ee15f790d60e00.jpg,640,640,Renault Tondar 90,0,0,640,640
443_jpg.rf.a233fda2d9a17726429429f49b37b752.jpg,640,640,Peugeot 206,15,218,640,640
154_jpg.rf.a23d3c1488053a97ae84828057950f07.jpg,640,640,Peugeot Persia Pars,0,4,640,558
HEYYTARQ_jpg.rf.a25919eb84695aa00c7d7efa20f0f8fd.jpg,640,640,Pride Saipa131,0,6,640,535
348_jpg.rf.a26372a897b8b6798fc8ac36798f6dfd.jpg,640,640,Renault Tondar 90,28,7,597,558
9_jpg.rf.a25a2e1bffd47a0d4d7344ddeb2feff4.jpg,640,640,Peugeot Persia Pars,0,0,640,640
223_jpg.rf.a25fda15452eaece53c00e3ceed91777.jpg,640,640,Peugeot Persia Pars,0,0,640,640
388_jpg.rf.a2740afb0c8493613da1f8dc22c4e7d0.jpg,640,640,Renault Tondar 90,95,244,462,602
45_jpg.rf.a2cbb5eeee18dabaab149a9c6a0cd3b3.jpg,640,640,Pride Saipa111,0,2,640,559
494_jpg.rf.a2778db1b7391186301a35e167b74f56.jpg,640,640,Peugeot Persia Pars,23,18,630,601
412_jpg.rf.a27481c91b60c053aefad220cb551b79.jpg,640,640,Pride Saipa111,0,140,538,604
273_jpg.rf.a2e261987ffdf9df7a4c6687ea3fb13c.jpg,640,640,Renault Tondar 90,84,55,551,592
330_jpg.rf.a3010f256337ab3bac80a618a66c808e.jpg,640,640,Pride Saipa111,9,67,392,517
155_jpg.rf.a31f0105ac88352c9349bdeedf4132e1.jpg,640,640,Peugeot 206,0,0,640,640
134_jpg.rf.a2ee9c0ce70f0f68e752c597c3d552c5.jpg,640,640,Peugeot 206,0,0,640,640
212_jpg.rf.a3219dc04b279b041689a4b8e52015ad.jpg,640,640,Saipa Quik,30,40,614,571
R1LL7_jpg.rf.a33bd551d7de412390d1e1df7480fdd1.jpg,640,640,Pride Saipa131,90,33,503,537
437_jpg.rf.a338da63c945b819f83c6023fa12e383.jpg,640,640,Peugeot 206,58,93,570,566
458_jpg.rf.a325df1bef68d2036a6f6a425050179c.jpg,640,640,Peugeot 206,0,100,640,630
64_jpg.rf.a32c024e65bcc962bc82852cdeb13d9f.jpg,640,640,Peugeot Persia Pars,0,75,636,608
487_jpg.rf.a34cb66846705f5b4060a31e580df05f.jpg,640,640,Pride Saipa111,17,109,624,640
933W1TB_jpg.rf.a37d7e6164b076af8633aff65a28810c.jpg,640,640,Pride Saipa131,0,0,640,640
250_jpg.rf.a3a01cd6f8b29ecc386d91f0ac546ce0.jpg,640,640,Pride Saipa111,0,47,640,598
299_jpg.rf.a3ab2f4cc3e0847aa1303d61f845408c.jpg,640,640,Peugeot Persia Pars,0,0,640,634
475_jpg.rf.a38dd8468f64f31380a719b92cfac4c6.jpg,640,640,Pride Saipa111,33,84,640,571
328_jpg.rf.a3ba2d5f2a710707543cfd9ebc646913.jpg,640,640,Saipa Quik,0,49,640,592
169_jpg.rf.a3b21f14b89576249f8978dd95b3c7f7.jpg,640,640,Peugeot 206,105,0,597,635
364_jpg.rf.a3db337f7ffaf5c175e0a674eec9ea4b.jpg,640,640,Pride Saipa111,4,0,634,640
258_jpg.rf.a3dc9212a8bee37fac5f1251da584d06.jpg,640,640,Peugeot 206,0,0,640,640
54_jpg.rf.a452b5274dfeb41172a061bd38d74b67.jpg,640,640,Peugeot 206,0,0,640,640
313_jpg.rf.a43ff891a76e08b77fa7ff0371082b1a.jpg,640,640,Pride Saipa111,0,183,640,640
LK354KV_jpg.rf.a42c5df9201ace5102fa34d05339d48c.jpg,640,640,Pride Saipa131,0,111,614,640
272_jpg.rf.a45eddaef6c036c812b92dc1946fe548.jpg,640,640,Peugeot Persia Pars,23,193,611,591
492_jpg.rf.a46f2bdb29f6a3d5cbbd7c6e2c42231c.jpg,640,640,Pride Saipa111,9,82,634,611
70_jpg.rf.a470ee707d5de43420d2912bfe98d4dc.jpg,640,640,Renault Tondar 90,0,56,640,612
271_jpg.rf.a466ec4077e136ba5339b9d7a03dfc1a.jpg,640,640,Renault Tondar 90,17,140,640,640
44_jpg.rf.a47c2fe1a82612701e7aaf4d932e7770.jpg,640,640,Pride Saipa111,12,199,640,571
337_jpg.rf.a4825d9a135aa2ca27ac15064dd2895d.jpg,640,640,Pride Saipa111,7,0,640,640
44_jpg.rf.a48255fa910f2e6dd6f90f451ac664e6.jpg,640,640,Peugeot Persia Pars,42,129,636,425
469_jpg.rf.a48e0a858667207174c1a70483a9a5f1.jpg,640,640,Pride Saipa111,0,2,640,509
164_jpeg.rf.a4a0ee35b469cbf75c9d8b8808aa73d8.jpg,640,640,Peugeot Persia Pars,19,84,637,631
344_jpg.rf.a4aeba0bbf10dba6c213edc131cb7991.jpg,640,640,Pride Saipa111,143,133,490,559
479_jpg.rf.a4cfe54391243b5485c06ad1f5804a2b.jpg,640,640,Pride Saipa111,205,142,480,515
455_jpg.rf.a4be67a16daa11577e0d5103678b8080.jpg,640,640,Pride Saipa111,0,0,640,640
323_jpg.rf.a539c2f83a4ff448873bbcb3364db02e.jpg,640,640,Peugeot Persia Pars,0,19,500,632
233_jpg.rf.a54d057bb255dc97babf232252f80ab7.jpg,640,640,Peugeot 206,35,5,618,605
Pride-131_jpg.rf.a4ec3b3410215c97c74e489be4e9c3c8.jpg,640,640,Pride Saipa131,50,88,596,586
236_jpg.rf.a54de22a729c204c24d029b3efda9ced.jpg,640,640,Pride Saipa111,16,100,621,572
Q9272_jpg.rf.a5835203c557bc4d3c664258b1da3782.jpg,640,640,Pride Saipa131,128,128,637,640
187_jpg.rf.a571e4990057e8ee3b050f61cc95ed3c.jpg,640,640,Peugeot Persia Pars,0,105,640,640
267_jpg.rf.a5685b943f5c918671390bb812f8acb0.jpg,640,640,Renault Tondar 90,0,0,640,640
401_jpg.rf.a5bae9ff8fb930c1241cd480bb4ed09e.jpg,640,640,Renault Tondar 90,39,117,608,568
174_jpg.rf.a5c7a418132c0ef4da8caf7a30c7c0ab.jpg,640,640,Saipa Quik,58,18,572,619
212_jpeg.rf.a63c15136e6b507a92d8f6d76674b6d4.jpg,640,640,Peugeot 206,0,95,600,594
212_jpg.rf.a605eb5a04faec5cf86778ee2090d6bd.jpg,640,640,Peugeot Persia Pars,0,0,486,474
933W1TB_jpg.rf.a66473c33435a0fc214c71b8b7e08c35.jpg,640,640,Pride Saipa131,33,74,607,546
263DIL5_jpg.rf.a6903a93b8c9143069d7ae88c76e57be.jpg,640,640,Pride Saipa131,64,105,570,504
143_jpg.rf.a6a375b7ba6e6344c8fa7a6662c9cc1b.jpg,640,640,Peugeot Persia Pars,84,102,543,572
335_jpg.rf.a6a8defc93c6f22d5125983bd4140612.jpg,640,640,Saipa Quik,147,128,499,557
AXD1VGZD_jpg.rf.a6a1d9ffae3b5c6de049aed31464a60f.jpg,640,640,Pride Saipa131,61,12,640,640
151_jpeg.rf.a6bdaf3dfb4e85914f858b4506204b9f.jpg,640,640,Peugeot Persia Pars,12,36,632,622
408_jpg.rf.a6ecff12c9b49c4f209014840de4167d.jpg,640,640,Peugeot 206,0,0,640,640
OI84M6RR_jpg.rf.a6de442faaef90d3fdd3003e6fc2dcb5.jpg,640,640,Pride Saipa131,0,52,527,640
163_jpg.rf.a6ed5120aece6f95c2ffff8d2dd0e83e.jpg,640,640,Peugeot 206,0,0,640,640
BQXK15B_jpg.rf.a6ee81e06439f4f64679a59d495d9329.jpg,640,640,Pride Saipa131,85,283,561,571
228_jpg.rf.a7102b3bdfe2747c843f930afc7284a3.jpg,640,640,Peugeot 206,63,134,607,640
486_jpg.rf.a71737e72b2816e5954facfab081ea0f.jpg,640,640,Renault Tondar 90,42,305,526,640
42W542_jpg.rf.a7172647d8e8f4c3b70caed2a24fe5e0.jpg,640,640,Pride Saipa131,43,59,574,572
354_jpg.rf.a73af1d144ab8d2da20f88772e3bd9f9.jpg,640,640,Pride Saipa111,26,28,577,633
89_jpg.rf.a749e3514061f113d24ff734cc6c69d7.jpg,640,640,Renault Tondar 90,33,281,613,597
Q9272_jpg.rf.a74043b3fb873337e5e018519d9bb667.jpg,640,640,Pride Saipa131,42,69,640,640
343_jpg.rf.a72cc9d82fc03b4b293b9102386a8aca.jpg,640,640,Saipa Quik,0,0,640,640
F7N3YJI3Y_jpg.rf.a74f60abad10119bfb8ccc035f294462.jpg,640,640,Pride Saipa131,4,60,624,588
161_jpg.rf.a74dd99ba762ca200e752328bde9f905.jpg,640,640,Saipa Quik,0,0,640,640
QBF6LSP5X_jpg.rf.a74be23b99720400246d85458a1f4a76.jpg,640,640,Pride Saipa131,0,0,640,640
190_jpg.rf.a757ed77f769ffed1fb25a9f745c8c12.jpg,640,640,Peugeot Persia Pars,0,24,640,637
37_jpg.rf.a7655e5e72ee4e13de0c44958ea85a5a.jpg,640,640,Pride Saipa111,0,0,640,640
OUNYT_jpg.rf.a79976525683d754047db968b5d6f9d3.jpg,640,640,Pride Saipa131,0,0,565,640
259_jpg.rf.a757ff506d872df1c9ee8c791295067a.jpg,640,640,Peugeot 206,0,0,640,640
U10_jpg.rf.a7e1b2d093f1f3385f3f592537fd644c.jpg,640,640,Pride Saipa131,0,0,640,640
197_jpg.rf.a7e604fdd6e0092ab5c6318704b4d019.jpg,640,640,Peugeot 206,24,3,605,595
129_jpg.rf.a7b202f9731b398d945669c31a0c7bc9.jpg,640,640,Pride Saipa111,98,0,640,412
129_jpg.rf.a7b202f9731b398d945669c31a0c7bc9.jpg,640,640,Pride Saipa111,0,210,511,640
14_jpg.rf.a7c2608d374899364624a99634e6069d.jpg,640,640,Pride Saipa111,127,260,518,568
235f26ddec65a707748de450a0f5369f_zzz-1_jpg.rf.a7cd912c11a91a0b251900db96450eb2.jpg,640,640,Pride Saipa131,8,75,636,535
TX5G4E_jpg.rf.a7ee294343d7243fe4597af9d6873524.jpg,640,640,Pride Saipa131,3,66,524,531
173_jpeg.rf.a7f4cb31aac5e32fcc0ed8ea6a92b1aa.jpg,640,640,Peugeot 206,31,91,560,639
442_jpg.rf.a80a58aa445505837accee3fed203ce0.jpg,640,640,Saipa Quik,136,197,557,605
412_jpg.rf.a800fa4507198385a2816c721952bb08.jpg,640,640,Peugeot 206,0,0,577,618
DJXZ9PV3HU_jpg.rf.a8175033a665448260e356ae29cb418d.jpg,640,640,Pride Saipa131,0,0,640,640
55_jpg.rf.a820908e0d71de8d765e1dacae5ae53e.jpg,640,640,Peugeot 206,97,90,573,535
375077-scaled-500x500_jpg.rf.a8304589b5475f40924b8ce535f431e5.jpg,640,640,Pride Saipa131,11,159,634,599
282_jpg.rf.a8144d499700c05344b6e1b20312e260.jpg,640,640,Renault Tondar 90,0,0,640,640
333_jpg.rf.a823bbcb38779ad96c045994bbc22aa3.jpg,640,640,Peugeot 206,100,48,532,568
76_jpg.rf.a87554dc7cef03044ba2d69ce3285493.jpg,640,640,Renault Tondar 90,35,140,640,636
499_jpg.rf.a86617f5c0e875cc6ce5c2cadf085750.jpg,640,640,Peugeot 206,0,0,615,640
225_jpg.rf.a83d7c173997212b71d1e6137da3e216.jpg,640,640,Renault Tondar 90,0,0,640,640
169_jpg.rf.a8bfdbf2447678c427039585d9545c07.jpg,640,640,Renault Tondar 90,19,91,564,623
110_jpg.rf.a88bce31590e885fbad15846c14069d7.jpg,640,640,Pride Saipa111,64,53,588,510
67_jpg.rf.a8bcda1569ccfde8a19cc5481e3f3f99.jpg,640,640,Renault Tondar 90,0,125,640,640
421_jpg.rf.a8a94015f377d94ac9f83b82dcf36e1c.jpg,640,640,Pride Saipa111,0,0,640,640
98_jpg.rf.a8db9761503e673eaf6f8eea95bb437b.jpg,640,640,Peugeot Persia Pars,0,6,640,569
173_jpg.rf.a8e0503835cf22f1929f90dccfda5c1e.jpg,640,640,Peugeot Persia Pars,30,78,640,640
392_jpg.rf.a8dd4c970450a97a8e43f5105870996a.jpg,640,640,Saipa Quik,0,25,640,640
120_JPG.rf.a8e2a3905ddd51696002140ac2ec110e.jpg,640,640,Pride Saipa111,20,53,629,604
197_jpg.rf.a8f52dd26e8f8fd423a9b1b77dc7061b.jpg,640,640,Renault Tondar 90,0,0,640,640
161_jpg.rf.a900d1e3f9cae02e4741ef6f2ad71d86.jpg,640,640,Peugeot 206,36,25,640,635
78498_jpg.rf.a9085645ce1285e3135bff53ae2e8ce1.jpg,640,640,Pride Saipa131,12,98,639,617
366_jpeg.rf.a90ff0f0dbb9fc61ec29165b6af83064.jpg,640,640,Peugeot Persia Pars,0,5,640,640
HEYYTARQ_jpg.rf.a94fb9e99cd914b7073c9c65c88ca368.jpg,640,640,Pride Saipa131,0,28,640,554
MKWR9KBI_jpg.rf.a94e55172cc44af6ee9a77e3b4e5c43a.jpg,640,640,Pride Saipa131,31,116,621,636
313_jpg.rf.a9627d559bb760db7a973a09f0b2c433.jpg,640,640,Renault Tondar 90,30,0,570,635
VXKGGSJ2_jpg.rf.a99eb03ea0042af2eeaa7981c0605f83.jpg,640,640,Pride Saipa131,54,53,598,635
347_jpg.rf.a997eeab13151a4fe03a56dbca6762dc.jpg,640,640,Saipa Quik,0,0,640,640
447_jpeg.rf.a9be37d7312634a60e5d0520e758a8a5.jpg,640,640,Saipa Quik,352,50,640,399
447_jpeg.rf.a9be37d7312634a60e5d0520e758a8a5.jpg,640,640,Saipa Quik,299,378,626,640
447_jpeg.rf.a9be37d7312634a60e5d0520e758a8a5.jpg,640,640,Saipa Quik,0,312,314,635
447_jpeg.rf.a9be37d7312634a60e5d0520e758a8a5.jpg,640,640,Saipa Quik,2,0,378,335
NHTJL2_jpg.rf.a97c96ef0518cd644f0a9d5570daf5ad.jpg,640,640,Pride Saipa131,0,0,640,638
359_jpg.rf.a9c7ed99953ba02793c3bf23ac96bf12.jpg,640,640,Peugeot Persia Pars,0,75,640,558
169_jpg.rf.a9d8d021bf1c29ffdeaf0d9944af120f.jpg,640,640,Saipa Quik,93,51,606,596
192_jpg.rf.a9d873d45c5cfc3ff18099d208c0275b.jpg,640,640,Renault Tondar 90,104,135,539,528
131_jpg.rf.a93d4af2dddbb8c10075eb066f0c5b28.jpg,640,640,Peugeot Persia Pars,19,130,634,640
136_jpg.rf.a9d176a2f4d87c6249678918d6521c85.jpg,640,640,Renault Tondar 90,17,127,640,530
299_jpg.rf.601ca2ac6d6ce8141628b2ae6f9bcf1a.jpg,640,640,Saipa Quik,0,0,640,640
Q75RM_jpg.rf.6040df2dab1cc90269656bd1e97ad2cd.jpg,640,640,Pride Saipa131,79,68,640,534
UEU310UKM_jpg.rf.6160c257eae593c7757e38fd3436e496.jpg,640,640,Pride Saipa131,60,0,588,538
0H7E9EC_jpg.rf.600e715dcfb4d1b70cf224fbef100ae5.jpg,640,640,Pride Saipa131,0,0,640,640
37_jpg.rf.604518f9790f92129a3c884267223106.jpg,640,640,Renault Tondar 90,92,223,530,537
83_jpg.rf.604cf8c09414e37cf01e89a0e1e0c646.jpg,640,640,Renault Tondar 90,4,99,640,638
351_jpg.rf.61123f946121b2c2e11f174ee71db0d8.jpg,640,640,Pride Saipa111,85,27,640,640
354_jpg.rf.614652e2c83d32c122a08432587d4860.jpg,640,640,Peugeot Persia Pars,0,92,508,640
4H48U3FZJE_jpg.rf.616ce6a0c9d55f1bcdb1bb0a6a84bf87.jpg,640,640,Pride Saipa111,146,393,517,640
9_jpg.rf.60c8baf5b45b8ffb2c799a02461d7180.jpg,640,640,Peugeot 206,8,130,640,572
1UKVA2VUT2_jpg.rf.6085b4f88812b4aeb4a2b922d9a2b0f9.jpg,640,640,Pride Saipa131,0,104,615,575
gYqV2ceb_jpg.rf.614771f2d652efb7083cf4838ca4d747.jpg,640,640,Pride Saipa131,8,263,632,635
5_jpg.rf.6049f25ad9fba701b025b3c840fc0130.jpg,640,640,Pride Saipa111,95,194,567,591
4WK5DSV_jpg.rf.6117a87718cda5402756c024c6d48d2f.jpg,640,640,Pride Saipa131,19,6,627,591
3AEV9136_jpg.rf.6030c349a626904388752560b74dc00b.jpg,640,640,Pride Saipa131,83,0,640,640
141_jpg.rf.60e2b4b3952bbc5181aef2b9663950c0.jpg,640,640,Pride Saipa111,103,91,508,493
266_jpg.rf.60f6ea1662d4ed42545c3225f8c1bded.jpg,640,640,Saipa Quik,0,29,640,530
15_jpg.rf.6090ecccba25242be393b0c689acfc9c.jpg,640,640,Pride Saipa111,91,24,640,640
1UKVA2VUT2_jpg.rf.6102c427d7f237c4e6e07e551630848c.jpg,640,640,Pride Saipa131,12,175,576,508
300_jpg.rf.60283915bbed878dcc629cf49927e955.jpg,640,640,Peugeot Persia Pars,13,33,627,479
XAQVT_jpg.rf.6112b456eb252dd7d9a2a81502b414df.jpg,640,640,Pride Saipa131,0,0,640,640
351_jpg.rf.60f9ae5e8e48fbfbd79a339125906b18.jpg,640,640,Pride Saipa111,0,0,638,640
210_jpg.rf.60b3b56ae0d7e22e5fd8e3a101987035.jpg,640,640,Pride Saipa111,50,170,611,432
210_jpg.rf.617ac767c1c706de73b605ceb5b4fdc0.jpg,640,640,Saipa Quik,40,0,592,640
3XMC_jpg.rf.61884bb2bd9222ac849dae9a8c77c65d.jpg,640,640,Pride Saipa131,4,128,601,520
454_jpg.rf.618d782c857d95ca95965a49a431e9e1.jpg,640,640,Renault Tondar 90,103,167,535,451
32_jpeg.rf.6045c50398545c664777a89b130f3840.jpg,640,640,Peugeot 206,122,211,640,640
432_jpeg.rf.602394c5ce0dd487510c5a4efe18c80c.jpg,640,640,Pride Saipa111,0,0,640,640
481_jpg.rf.618e9da9ef31f39d07fd0b467af43298.jpg,640,640,Pride Saipa111,1,66,611,558
228_jpg.rf.61b28c9f1fdab42db0080f46d6d98c1e.jpg,640,640,Peugeot Persia Pars,24,61,639,593
190_jpg.rf.61bd091c6a705888d9460ce6a879ef73.jpg,640,640,Renault Tondar 90,0,0,640,640
246_jpg.rf.6190f2875d2a5db827336829ae38ac15.jpg,640,640,Peugeot 206,0,112,640,640
450_jpg.rf.61fd2fc900ca13f361d16a41a0d3cbc0.jpg,640,640,Saipa Quik,0,0,631,632
299_jpg.rf.621a49559f449b956c2ce7be429aed9b.jpg,640,640,Peugeot Persia Pars,22,59,640,555
247_jpg.rf.6225e2b0ba9493048379cbd8b5767ebf.jpg,640,640,Peugeot Persia Pars,0,0,640,640
130_jpg.rf.62217a2db952092ec9d0c174d3ba0250.jpg,640,640,Pride Saipa111,81,350,558,583
312_jpg.rf.624006de28a514228f67e3290109164b.jpg,640,640,Pride Saipa111,0,48,640,582
198_jpg.rf.625961afeacc6357b90417fe3322a593.jpg,640,640,Peugeot Persia Pars,0,151,636,583
160_jpg.rf.6259da3f5ad947661b7d05ea34e1b48c.jpg,640,640,Saipa Quik,53,0,572,628
227_jpeg.rf.624586592f3e7680c03ecb6fde0bad6c.jpg,640,640,Saipa Quik,125,105,632,555
64_jpg.rf.624b4401502aae764dd2e379bdbcc34d.jpg,640,640,Peugeot Persia Pars,0,48,640,634
241_jpg.rf.62953255257d008548213a057236341e.jpg,640,640,Peugeot 206,2,86,638,580
NLIO4FGW_jpg.rf.625fd0ce3ba7772bd02c23f6c1006333.jpg,640,640,Pride Saipa111,28,95,593,583
26_jpg.rf.62a741a4d05e04c4cae0fe79a6f40fcb.jpg,640,640,Renault Tondar 90,20,47,529,640
139_jpg.rf.628669af251c2ac1cc4a5a37307e06d9.jpg,640,640,Renault Tondar 90,228,9,640,339
320_jpg.rf.62b25e6bd3b5b255e81ff5c83c44d54d.jpg,640,640,Peugeot Persia Pars,0,33,640,640
418_jpg.rf.62bab592e325329699f0501e5d735dbd.jpg,640,640,Peugeot Persia Pars,0,251,640,640
479_jpg.rf.62b3b1f670ae29a6cd9bc8525e55946e.jpg,640,640,Saipa Quik,83,117,536,611
217_jpg.rf.62d4ad21f98e6ad285f740cf328e85e7.jpg,640,640,Pride Saipa111,4,9,639,640
GSDV11_jpg.rf.62eab4e1912fa36141c6621dbb24e90e.jpg,640,640,Pride Saipa111,134,9,520,626
313_jpg.rf.62d6579df0968b4ce115b3933702da42.jpg,640,640,Renault Tondar 90,115,90,497,592
11_jpg.rf.62ee7a5138fcc6c03163a7fdfa69ec24.jpg,640,640,Renault Tondar 90,47,128,549,566
442_jpg.rf.62e6956db3200d82a03ae8389c11b7ae.jpg,640,640,Saipa Quik,80,154,607,640
495_jpg.rf.6345be771bb9fcf3d1ccaad53c965763.jpg,640,640,Peugeot 206,0,103,640,517
0IMU_jpg.rf.630e0885e285851a7f68a9fd37f25e45.jpg,640,640,Pride Saipa131,0,129,640,633
489_jpg.rf.63535693c906e6f14e6830e582edbec9.jpg,640,640,Pride Saipa111,124,79,611,586
380_jpg.rf.634cadab29f2ab7f67b32832214a0db7.jpg,640,640,Peugeot 206,107,103,567,465
376_jpg.rf.638d9f1eccfc5c95a9c98c8da7f3fd9b.jpg,640,640,Peugeot Persia Pars,18,100,640,504
202_jpg.rf.63aa2b01e6ff72d37e4f467a473a8f30.jpg,640,640,Renault Tondar 90,11,125,640,587
71_jpg.rf.639c90962cf4974d05abbe83b1da12f3.jpg,640,640,Peugeot 206,0,39,640,571
345_jpg.rf.63bc7a29f2959284ef14f1e03bb1c6ff.jpg,640,640,Peugeot Persia Pars,0,0,640,640
78_jpg.rf.63be627c9dbaf6f8e6fe7b1bccb3f963.jpg,640,640,Renault Tondar 90,114,101,542,556
3AEV9136_jpg.rf.63cadb3b8c796b70820d595ebc838d75.jpg,640,640,Pride Saipa131,126,4,634,628
LJSF7_jpg.rf.63df3ed4ff525c17125a9bd2de8262ab.jpg,640,640,Pride Saipa131,123,136,528,606
344_jpg.rf.63e1a19b5b2b34f4c90ce16ea40b1a45.jpg,640,640,Peugeot 206,4,4,613,607
254_jpg.rf.640538bab973967dbc54ddfd3bb5564c.jpg,640,640,Saipa Quik,0,0,640,640
476_jpg.rf.641fb5ceb8a59e636f712f98edc5a5c5.jpg,640,640,Saipa Quik,94,5,561,640
439_jpg.rf.641f6536f3f12bc144d75800b2537336.jpg,640,640,Saipa Quik,0,53,640,595
376_jpg.rf.6415092f6826ef1afcd7b5ea7d560dd6.jpg,640,640,Peugeot 206,164,92,453,537
QLGH_jpg.rf.644e9c69527c0530f449eebde406bc8f.jpg,640,640,Pride Saipa131,18,95,640,640
14_jpg.rf.6431a413e04337b92bee63df406d336a.jpg,640,640,Pride Saipa111,89,281,503,601
302_jpeg.rf.647e75d238caf9cf7997dbdf85fc04ab.jpg,640,640,Saipa Quik,17,114,616,500
459_jpg.rf.6455a4998cc36f89867f95681f2cea01.jpg,640,640,Peugeot 206,4,86,640,572
42W542_jpg.rf.64a4c7c331f38b9e6fb7951fcd33a4e9.jpg,640,640,Pride Saipa131,0,0,605,608
GB3R8HNRU_jpg.rf.64c9508f18e67abec5a4a84e1c64932c.jpg,640,640,Pride Saipa131,0,0,640,640
201_jpg.rf.64855abeb5e169c5b7bb4de6afe56ab4.jpg,640,640,Renault Tondar 90,101,15,610,640
440_jpg.rf.64d5f50f9a50de2ee68cabee2e935f4a.jpg,640,640,Saipa Quik,118,119,520,528
191_jpg.rf.64eec515329bc5f7df64143b21d97e01.jpg,640,640,Peugeot 206,33,212,584,620
193_jpg.rf.650b687d2b16e092e6b2be29edcee956.jpg,640,640,Renault Tondar 90,4,0,640,564
38_jpg.rf.64f3084e1b134c97c4955f25308255ae.jpg,640,640,Peugeot 206,0,0,640,640
353_jpg.rf.6509b479cad3a82bcecce5966066204e.jpg,640,640,Saipa Quik,50,109,558,616
71_jpg.rf.650d8dcca5ca63d91366b565b4c14b0f.jpg,640,640,Peugeot 206,0,0,640,640
